crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2021-01-02T00:00:00.000,18:55,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381451,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-04T00:00:00.000,9:56,MANHATTAN,10029.0,40.797943,-73.94003,"(40.797943, -73.94003)",EAST 116 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381452,Sedan,Garbage or Refuse,,,
2021-01-04T00:00:00.000,12:02,,,40.86463,-73.892136,"(40.86463, -73.892136)",BAINBRIDGE AVENUE               ,,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4381454,E-Scooter,,,,
2021-01-04T00:00:00.000,11:44,,,40.730137,-73.862366,"(40.730137, -73.862366)",63 DRIVE                        ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381455,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,13:30,BROOKLYN,11214.0,40.60283,-73.99533,"(40.60283, -73.99533)",86 STREET                       ,BAY 28 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381457,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-01T00:00:00.000,4:56,,,40.72983,-74.010666,"(40.72983, -74.010666)",CLARKSON STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381461,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,0:00,,,40.744644,-73.77041,"(40.744644, -73.77041)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4381463,Sedan,,,,
2021-01-04T00:00:00.000,8:30,,,40.724934,-73.82976,"(40.724934, -73.82976)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381464,Sedan,,,,
2021-01-04T00:00:00.000,13:00,QUEENS,11427.0,40.725075,-73.75835,"(40.725075, -73.75835)",GRAND CENTRAL PARKWAY           ,86 DRIVE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4381465,Sedan,Sedan,,,
2021-01-01T00:00:00.000,20:25,BRONX,10472.0,40.82692,-73.87199,"(40.82692, -73.87199)",WATSON AVENUE                   ,SOUND VIEW AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381469,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,5:06,,,40.82722,-73.84965,"(40.82722, -73.84965)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4381470,Sedan,,,,
2021-01-02T00:00:00.000,15:20,,,40.737865,-74.00019,"(40.737865, -74.00019)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381471,Ambulance,Box Truck,,,
2021-01-01T00:00:00.000,7:23,BRONX,10472.0,40.8251,-73.87549,"(40.8251, -73.87549)",,,1036      MANOR AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381472,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,6:00,BRONX,10462.0,40.837757,-73.8595,"(40.837757, -73.8595)",,,40        METROPOLITAN OVAL             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381473,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,10:45,BRONX,10473.0,,,,,,803       SOUND VIEW AVENUE             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4381474,Sedan,,,,
2021-01-02T00:00:00.000,12:50,BRONX,10472.0,40.824757,-73.87733,"(40.824757, -73.87733)",,,1030      BOYNTON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381475,Sedan,,,,
2021-01-03T00:00:00.000,5:15,BRONX,10472.0,40.82829,-73.87528,"(40.82829, -73.87528)",,,1168      STRATFORD AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4381476,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,
2021-01-03T00:00:00.000,19:15,BRONX,10462.0,40.835518,-73.86112,"(40.835518, -73.86112)",METROPOLITAN AVENUE             ,WOOD AVENUE,,1,0,1,0,0,0,0,0,,,,,,4381477,Station Wagon/Sport Utility Vehicle,,,,
2021-01-03T00:00:00.000,20:05,,,40.826275,-73.85971,"(40.826275, -73.85971)",WHITE PLAINS ROAD               ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Unspecified,,,,4381478,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-04T00:00:00.000,10:20,QUEENS,11427.0,40.725224,-73.7548,"(40.725224, -73.7548)",212 STREET                      ,WHITEHALL TERRACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381480,Sedan,,,,
2021-01-04T00:00:00.000,10:00,BROOKLYN,11234.0,40.63021,-73.93294,"(40.63021, -73.93294)",KINGS HIGHWAY                   ,AVENUE I,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4381481,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-01T00:00:00.000,6:57,QUEENS,11418.0,40.697063,-73.84121,"(40.697063, -73.84121)",,,86-18     107 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381483,Sedan,,,,
2021-01-03T00:00:00.000,22:45,QUEENS,11416.0,40.681007,-73.85476,"(40.681007, -73.85476)",,,84-23     102 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,4381484,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,
2021-01-04T00:00:00.000,8:57,BROOKLYN,11222.0,40.71888,-73.94409,"(40.71888, -73.94409)",,,175       RICHARDSON STREET             ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381485,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,8:50,BROOKLYN,11222.0,40.723274,-73.94223,"(40.723274, -73.94223)",MONITOR STREET                  ,DRIGGS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381486,Sedan,Tractor Truck Diesel,,,
2021-01-02T00:00:00.000,10:00,QUEENS,11419.0,40.686283,-73.830894,"(40.686283, -73.830894)",112 STREET                      ,103 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4381487,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle
2021-01-02T00:00:00.000,11:05,QUEENS,11693.0,40.590107,-73.814095,"(40.590107, -73.814095)",BEACH CHANNEL DRIVE             ,BEACH 88 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4381488,Sedan,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,
2021-01-01T00:00:00.000,9:10,QUEENS,11419.0,40.68877,-73.83017,"(40.68877, -73.83017)",114 STREET                      ,101 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4381489,Sedan,Taxi,Pick-up Truck,,
2021-01-04T00:00:00.000,13:10,,,40.708324,-73.84314,"(40.708324, -73.84314)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381490,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-04T00:00:00.000,11:05,,,40.692135,-73.83485,"(40.692135, -73.83485)",ATLANTIC AVENUE                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381492,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-01T00:00:00.000,20:20,MANHATTAN,10007.0,40.71523,-74.01334,"(40.71523, -74.01334)",WEST STREET                     ,MURRAY STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,4381493,Sedan,,,,
2021-01-02T00:00:00.000,19:20,,,40.717155,-73.94924,"(40.717155, -73.94924)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381495,Sedan,,,,
2021-01-03T00:00:00.000,16:37,BROOKLYN,11222.0,40.72672,-73.946526,"(40.72672, -73.946526)",,,69        JEWEL STREET                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381496,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,15:00,BROOKLYN,11222.0,40.729523,-73.95098,"(40.729523, -73.95098)",,,211       MC GUINNESS BOULEVARD         ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4381497,Sedan,Sedan,,,
2021-01-03T00:00:00.000,13:50,BRONX,10467.0,40.858852,-73.86768,"(40.858852, -73.86768)",,,2255      WHITE PLAINS ROAD             ,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4381498,Sedan,Sedan,,,
2021-01-04T00:00:00.000,15:50,,,40.736652,-73.9079,"(40.736652, -73.9079)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4381499,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2021-01-02T00:00:00.000,13:00,,,40.6402,-74.00825,"(40.6402, -74.00825)",7 AVENUE                        ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4381500,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,16:25,BROOKLYN,11232.0,40.653873,-74.008156,"(40.653873, -74.008156)",39 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4381501,Station Wagon/Sport Utility Vehicle,Tractor Truck Gasoline,,,
2021-01-03T00:00:00.000,10:20,,,40.636574,-74.019196,"(40.636574, -74.019196)",5 AVENUE                        ,65 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4381502,Sedan,Sedan,,,
2021-01-04T00:00:00.000,16:00,,,40.62875,-73.95111,"(40.62875, -73.95111)",AVENUE I                        ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4381503,Sedan,Sedan,,,
2021-01-04T00:00:00.000,2:15,,,,,,FLATBUSH AVENUE                 ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381504,Sedan,Bike,,,
2021-01-04T00:00:00.000,7:35,,,40.62757,-73.96185,"(40.62757, -73.96185)",EAST 15 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381505,Tractor Truck Diesel,Sedan,,,
2021-01-03T00:00:00.000,17:05,BROOKLYN,11230.0,40.61808,-73.959435,"(40.61808, -73.959435)",,,1523      AVENUE M                      ,1,0,1,0,0,0,0,0,,,,,,4381506,,,,,
2021-01-03T00:00:00.000,17:30,BROOKLYN,11226.0,40.65465,-73.959656,"(40.65465, -73.959656)",,,741       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381507,Station Wagon/Sport Utility Vehicle,Bus,,,
2021-01-04T00:00:00.000,16:57,BROOKLYN,11207.0,40.67189,-73.895874,"(40.67189, -73.895874)",PENNSYLVANIA AVENUE             ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381508,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,17:40,BROOKLYN,11214.0,40.607643,-74.009865,"(40.607643, -74.009865)",,,8720      16 AVENUE                     ,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4381509,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,11:30,BROOKLYN,11236.0,40.634914,-73.88453,"(40.634914, -73.88453)",,,1590      EAST 102 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381510,Sedan,,,,
2021-01-03T00:00:00.000,11:00,BROOKLYN,11219.0,40.623314,-74.00071,"(40.623314, -74.00071)",,,6717      14 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381511,Sedan,Sedan,,,
2021-01-04T00:00:00.000,7:00,BROOKLYN,11236.0,40.640488,-73.9056,"(40.640488, -73.9056)",,,9013      FLATLANDS AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381512,Sedan,,,,
2021-01-04T00:00:00.000,17:20,,,40.617123,-73.98524,"(40.617123, -73.98524)",64 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381513,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,13:30,,,40.6087,-73.97404,"(40.6087, -73.97404)",DAHILL ROAD                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381514,Sedan,Pick-up Truck,,,
2021-01-04T00:00:00.000,15:15,,,40.760822,-73.99832,"(40.760822, -73.99832)",WEST 42 STREET                  ,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,4381515,Pick-up Truck,Sedan,,,
2021-01-04T00:00:00.000,17:23,BROOKLYN,11203.0,40.648716,-73.92139,"(40.648716, -73.92139)",EAST 59 STREET                  ,TILDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,4381516,Sedan,Sedan,,,
2021-01-01T00:00:00.000,15:15,QUEENS,11419.0,40.690247,-73.82497,"(40.690247, -73.82497)",101 AVENUE                      ,120 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381517,4 dr sedan,Sedan,,,
2021-01-01T00:00:00.000,20:19,QUEENS,11419.0,40.691364,-73.83755,"(40.691364, -73.83755)",ATLANTIC AVENUE                 ,108 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,4381518,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,18:30,,,40.69215,-73.86216,"(40.69215, -73.86216)",JAMAICA AVENUE                  ,,,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,Unspecified,,,4381519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,14:30,,,40.762676,-73.954346,"(40.762676, -73.954346)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381520,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,17:35,,,40.684937,-73.91014,"(40.684937, -73.91014)",COOPER STREET                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381523,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,14:30,BROOKLYN,11221.0,40.693142,-73.922,"(40.693142, -73.922)",MENAHAN STREET                  ,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381524,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,11:15,MANHATTAN,10011.0,40.742283,-74.004425,"(40.742283, -74.004425)",WEST 16 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381525,Sedan,Sedan,,,
2021-01-04T00:00:00.000,14:25,QUEENS,11412.0,40.700306,-73.76599,"(40.700306, -73.76599)",MANGIN AVENUE                   ,HANNIBAL STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381526,Pick-up Truck,,,,
2021-01-04T00:00:00.000,19:00,,,40.67033,-73.774506,"(40.67033, -73.774506)",161 STREET                      ,140 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4381527,Station Wagon/Sport Utility Vehicle,Bike,,,
2021-01-04T00:00:00.000,14:00,,,40.60069,-74.010056,"(40.60069, -74.010056)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4381528,Box Truck,,,,
2021-01-04T00:00:00.000,7:05,,,40.64018,-74.02179,"(40.64018, -74.02179)",GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381529,Tractor Truck Diesel,Sedan,,,
2021-01-04T00:00:00.000,13:08,,,40.622086,-74.02865,"(40.622086, -74.02865)",4 AVENUE                        ,87 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4381530,Bus,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,16:10,BROOKLYN,11238.0,40.688477,-73.9636,"(40.688477, -73.9636)",,,325       LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4381531,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,14:30,,,40.771717,-73.776306,"(40.771717, -73.776306)",33 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381532,Sedan,Sedan,,,
2021-01-04T00:00:00.000,15:15,,,40.635887,-73.87999,"(40.635887, -73.87999)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,4381533,Sedan,,,,
2021-01-04T00:00:00.000,18:00,QUEENS,11101.0,40.748234,-73.94167,"(40.748234, -73.94167)",43 AVENUE                       ,27 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4381534,FDNY TRUCK,Sedan,,,
2021-01-04T00:00:00.000,20:00,QUEENS,11356.0,40.78168,-73.84777,"(40.78168, -73.84777)",20 AVENUE                       ,120 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381535,Sedan,,,,
2021-01-04T00:00:00.000,8:45,,,40.78168,-73.84595,"(40.78168, -73.84595)",COLLEGE POINT BOULEVARD         ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4381536,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,8:00,QUEENS,11357.0,40.786892,-73.80798,"(40.786892, -73.80798)",154 STREET                      ,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381537,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,1:23,BRONX,10469.0,40.874702,-73.85803,"(40.874702, -73.85803)",EAST GUN HILL ROAD              ,PAULDING AVENUE,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,4381538,Sedan,Sedan,Taxi,,
2021-01-04T00:00:00.000,18:20,,,40.650597,-73.97209,"(40.650597, -73.97209)",PARK CIRCLE                     ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381539,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,9:00,,,40.61536,-73.987076,"(40.61536, -73.987076)",67 STREET                       ,,,1,1,1,1,0,0,0,0,Driver Inattention/Distraction,,,,,4381540,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,18:44,MANHATTAN,10022.0,40.76093,-73.96914,"(40.76093, -73.96914)",EAST 57 STREET                  ,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4381542,Sedan,E-Bike,,,
2021-01-04T00:00:00.000,10:05,QUEENS,11426.0,40.723957,-73.73017,"(40.723957, -73.73017)",GETTYSBURG STREET               ,93 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4381543,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,14:00,,,40.667313,-73.73926,"(40.667313, -73.73926)",LAURELTON PARKWAY               ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4381544,Sedan,Sedan,,,
2021-01-04T00:00:00.000,11:00,,,40.69382,-73.72694,"(40.69382, -73.72694)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4381545,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,22:40,,,40.711227,-73.72826,"(40.711227, -73.72826)",CROSS ISLAND PARKWAY            ,HEMPSTEAD AVENUE,,2,0,0,0,0,0,2,0,Lost Consciousness,Unspecified,,,,4381546,Sedan,Sedan,,,
2021-01-04T00:00:00.000,17:14,QUEENS,11413.0,40.662613,-73.75293,"(40.662613, -73.75293)",,,226-19    145 AVENUE                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381547,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,16:25,QUEENS,11427.0,40.737827,-73.734,"(40.737827, -73.734)",,,80-45     WINCHESTER BOULEVARD          ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4381548,Sedan,,,,
2021-01-04T00:00:00.000,22:20,,,40.75727,-73.74765,"(40.75727, -73.74765)",CROSS ISLAND PARKWAY            ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381550,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,16:35,,,40.60567,-74.030945,"(40.60567, -74.030945)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381551,Sedan,Sedan,,,
2021-01-03T00:00:00.000,15:25,BROOKLYN,11201.0,40.692123,-73.98465,"(40.692123, -73.98465)",,,100       WILLOUGHBY STREET             ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381552,Sedan,Sedan,,,
2021-01-05T00:00:00.000,0:32,QUEENS,11420.0,40.679955,-73.82209,"(40.679955, -73.82209)",,,111-44    118 STREET                    ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4381553,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-04T00:00:00.000,11:55,BROOKLYN,11201.0,40.692215,-73.98667,"(40.692215, -73.98667)",,,57        WILLOUGHBY STREET             ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4381554,Sedan,,,,
2021-01-05T00:00:00.000,0:05,QUEENS,11366.0,40.727802,-73.80516,"(40.727802, -73.80516)",164 STREET                      ,73 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unsafe Speed,,,,4381555,Sedan,Sedan,,,
2021-01-03T00:00:00.000,23:35,QUEENS,11366.0,40.726322,-73.78994,"(40.726322, -73.78994)",,,178-02    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381556,Ambulance,,,,
2021-01-04T00:00:00.000,13:38,,,,,,GRAND ARMY PLAZA                ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381557,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-01T00:00:00.000,18:41,BROOKLYN,11217.0,40.68251,-73.976326,"(40.68251, -73.976326)",5 AVENUE                        ,FLATBUSH AVENUE,,1,0,1,0,0,0,0,0,Fatigued/Drowsy,,,,,4381558,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,8:40,,,40.59938,-73.95141,"(40.59938, -73.95141)",AVENUE U                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381559,Sedan,Bus,,,
2021-01-04T00:00:00.000,14:50,BROOKLYN,11229.0,40.595707,-73.94297,"(40.595707, -73.94297)",EAST 28 STREET                  ,AVENUE W,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381560,Sedan,Pick-up Truck,,,
2021-01-04T00:00:00.000,17:05,,,40.768803,-73.95837,"(40.768803, -73.95837)",EAST 72 STREET                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381562,Station Wagon/Sport Utility Vehicle,Bike,,,
2021-01-04T00:00:00.000,17:47,MANHATTAN,10021.0,40.76613,-73.95607,"(40.76613, -73.95607)",,,435       EAST 70 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381563,4 dr sedan,,,,
2021-01-05T00:00:00.000,0:01,BROOKLYN,11249.0,40.71348,-73.965515,"(40.71348, -73.965515)",WYTHE AVENUE                    ,SOUTH 3 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381565,Station Wagon/Sport Utility Vehicle,E-Bike,,,
2021-01-04T00:00:00.000,23:40,BRONX,10456.0,40.833088,-73.91904,"(40.833088, -73.91904)",GRAND CONCOURSE                 ,MCCLELLAN STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4381567,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,8:55,BROOKLYN,11206.0,40.706047,-73.94129,"(40.706047, -73.94129)",HUMBOLDT STREET                 ,BOERUM STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4381568,Station Wagon/Sport Utility Vehicle,,,,
2021-01-04T00:00:00.000,10:20,BROOKLYN,11211.0,40.712963,-73.93647,"(40.712963, -73.93647)",,,950       GRAND STREET                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381569,Box Truck,Pick-up Truck,,,
2021-01-04T00:00:00.000,21:25,BRONX,10468.0,40.862003,-73.90816,"(40.862003, -73.90816)",,,2316      LORING PLACE NORTH            ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4381571,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-05T00:00:00.000,4:00,,,40.818558,-73.92732,"(40.818558, -73.92732)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4381572,Sedan,,,,
2021-01-03T00:00:00.000,13:00,BRONX,10457.0,40.843002,-73.90359,"(40.843002, -73.90359)",WEBSTER AVENUE                  ,EAST 173 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4381573,Sedan,Sedan,,,
2021-01-02T00:00:00.000,20:19,MANHATTAN,10002.0,40.718143,-73.993835,"(40.718143, -73.993835)",CHRYSTIE STREET                 ,GRAND STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381574,Sedan,Bike,,,
2021-01-01T00:00:00.000,23:35,,,40.82821,-73.92714,"(40.82821, -73.92714)",EAST 161 STREET                 ,RUPPERT PLACE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381575,Sedan,,,,
